0.00000, 0.48630, 0.40377, 0.29844, 0.30387
0.30702, 0.00000, 0.29289, 0.29844, 0.21547
0.45965, 0.48858, 0.00000, 0.34521, 0.35543
0.57193, 0.50685, 0.47280, 0.00000, 0.29282
0.61404, 0.61416, 0.56276, 0.35857, 0.00000
