0.00000, 0.10473, 0.71750, 0.49341, 0.61423
0.75982, 0.00000, 0.93419, 0.82156, 0.84769
0.19486, 0.00563, 0.00000, 0.14850, 0.23346
0.48187, 0.04842, 0.75441, 0.00000, 0.69288
0.32175, 0.04617, 0.65650, 0.26108, 0.00000
