0.00000, 0.00592, 0.01916, 0.00000, 0.00000
0.93421, 0.00000, 0.39464, 0.10811, 0.08947
0.94737, 0.56805, 0.00000, 0.20541, 0.26667
1.00000, 0.73373, 0.67816, 0.00000, 0.31053
0.97368, 0.75148, 0.55556, 0.47838, 0.00000
