0.00000, 0.76141, 0.57855, 0.54429, 0.63948
0.19973, 0.00000, 0.35801, 0.29143, 0.33333
0.26676, 0.57236, 0.00000, 0.32286, 0.59338
0.31099, 0.62581, 0.59668, 0.00000, 0.55437
0.21582, 0.52803, 0.37915, 0.41143, 0.00000
