0.00000, 0.33452, 0.45789, 0.49333, 0.62593
0.38804, 0.00000, 0.48947, 0.38857, 0.69074
0.25920, 0.18505, 0.00000, 0.34286, 0.51667
0.26074, 0.30368, 0.39474, 0.00000, 0.56296
0.18712, 0.13167, 0.29474, 0.27238, 0.00000
