0.00000, 0.13710, 0.22862, 0.23964, 0.53403
0.79530, 0.00000, 0.62827, 0.81622, 0.60340
0.55705, 0.27621, 0.00000, 0.75676, 0.56675
0.50336, 0.18548, 0.25480, 0.00000, 0.47120
0.32886, 0.21573, 0.34904, 0.60450, 0.00000
